Location,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,G12,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,D03,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B08,uncertainty,L13,uncertainty,C05,uncertainty,F14,uncertainty,N13,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
60.960000000000001,0.019997496145757417,0.071615675982407673,0.02034403533314335,0.068725139462656057,0.021330277890464003,0.086515975870412057,0.015175699647946557,0.08349199348348281,0.02014255940256808,0.072377309943904553,0.016197163027185643,0.080824212750358906,0.018921137691160429,0.068054244234104,0.019479549801487989,0.068440217321515395,0.015382592395943332,0.077771369664523804,0.010946035358528287,0.095783831779616899,0.018396266373971425,0.063197961422256962,0.015562032392553984,0.081788317649955089,0.018709860120566496,0.071791665027005347,0.019683495469867741,0.078750350653660928,0.0091432846605970942,0.10568126154259068,0.0090797860921095538,0.10770136870053586,0.019785958743174591,0.074012990104910442,0.016260541812830084,0.078901586065021886,0.020926340519025033,0.070264328103860713,0.016104684314082549,0.078669991046225046,0.015504422967713245,0.080455882674882379,0.0096368925482551819,0.10902348502640556,0.018005686181564246,0.069991276538253114,0.014332700876058242,0.094041427628664936,0.015856191562550942,0.086728599292101818,0.015829326032939444,0.079338541865240295,0.010133118300417224,0.084732712926192527,0.01941720087509835,0.065115952501561811,0.020028113362067057,0.077710636344429096,0.018527178428199332,0.074405420203280698,0.02003865948359845,0.079602212529839622,0.015686312366752983,0.083693950391983421,0.016275673855579251,0.073921576911023718,0.019677310315775621,0.077090966091010224,0.014831977340224586,0.080787495093312942,0.012693887639463835,0.087676530850201009,0.019805922752388253,0.070531067860765476,0.015054293395068924,0.082621117179368986,0.010445860743396675,0.084459616840592999,0.020371677569189488,0.068083612916018665,0.02201838116807478,0.068176343803310599,0.021470090140032962,0.063821221071345483,0.020942319206351388,0.069260689911606499,0.013052262113333043,0.093228522266533984,0.011333042905362451,0.10149761187990554,0.011683187381122409,0.090913152898927624,0.014291848443131267,0.087859303525240046,0.014448799519761021,0.080507616870205884,0.013220000811939612,0.087639445969534893,0.018159874436157863,0.067300765019922076,0.01133919092163309,0.1001246057781157
67.055999999999997,0.021416581378174072,0.081230057294744112,0.021729085914004739,0.068536359325280335,0.022992190125345039,0.10733346765738004,0.016324451663893808,0.088401457774399644,0.021574058083162841,0.081155235427930586,0.017356722459789566,0.091110387589186326,0.020211595453267863,0.074779799738276753,0.02078911154860031,0.072352837957085775,0.016443043267596758,0.07361698310150841,0.01160254364776808,0.099888267833306787,0.019574168087825403,0.073081339525277539,0.016763770298774308,0.091154339070919063,0.020063606426733761,0.087519120937696315,0.021000059529087661,0.089590018478794164,0.009726270601905878,0.097172720500208018,0.0097611344736478391,0.10172275048449239,0.021276556458157202,0.087184061359341203,0.017498171030611669,0.095017543025067513,0.022414412993671227,0.074337994364953711,0.017284048243978826,0.089540181925128748,0.016654828408987337,0.071840763781906902,0.010338690893313757,0.096063421342508268,0.019258617961994684,0.074373033582180142,0.015571889387397094,0.11282272170804092,0.016893824183031106,0.069890578096151665,0.01694702460598595,0.087011935599225237,0.010843257165517636,0.10812051597865403,0.020635064359965483,0.073431180873189242,0.021489604666256205,0.091432130600623676,0.019959770636186404,0.075721828086641074,0.021424237959327717,0.065772739138635281,0.01689617284633629,0.098715585594707445,0.017446963919425983,0.079854056418884142,0.021098012435627402,0.092534738556019888,0.015719032365143399,0.080350548077821438,0.013542587700519478,0.086995807958185178,0.021223980136748238,0.075400240695581378,0.016060349608049078,0.086035421414038457,0.011211837470804526,0.10014545911114311,0.021723204728781628,0.072374781755865439,0.023514567204769857,0.072579876622667974,0.022704536244398974,0.067846073066895857,0.022361047091958831,0.074606100082206472,0.014058822918471079,0.094814049016234345,0.012222458029349176,0.094118978066155379,0.012435699341088444,0.094603390055847322,0.015396267306150959,0.078187860211759219,0.01544363153579658,0.081121230513716627,0.014001206018080243,0.092834858390111255,0.019319320935950533,0.070378775383947795,0.012132697681109221,0.099301177211111771
73.152000000000001,0.022570007226833402,0.056441470325080637,0.022753118789045113,0.051965725858429561,0.024730614825120456,0.068713894051561475,0.017067133827433335,0.065456926794418252,0.022839795323159294,0.057032337867940305,0.018501317959575232,0.062006951964680992,0.021327186279170494,0.056312922150029629,0.02199808589347782,0.057179365141625096,0.017337531345996821,0.061578692905095433,0.012440269277362106,0.08634733190618224,0.020623330500714132,0.057214745860758275,0.01757611515101215,0.061735958144907677,0.021324469213572332,0.06077578272776854,0.022512363058705007,0.066827476331354288,0.010402470810338982,0.079420112281631358,0.01031986909881283,0.074214247985455603,0.022581863966982255,0.059282185062245085,0.018642164284409929,0.060844218609273075,0.023364537161693809,0.057839781409693383,0.018361569997344111,0.059807634378317633,0.017297586243712491,0.059945671772442498,0.010874741824517658,0.079234064045323988,0.02027411713619166,0.057070790906843465,0.016624231341888004,0.066156892171485057,0.017720119814300397,0.05401838437668461,0.017990921458548876,0.06276372870193489,0.01152121738909284,0.090068306402691395,0.021883336219268253,0.058381789844820217,0.022867091001310114,0.060304421853505479,0.020955120873900449,0.052354828227983187,0.022261671950323397,0.048382897338775488,0.018004940148475201,0.063696522163677535,0.018460097149483018,0.058060879365776898,0.022464750243096153,0.061306469302186951,0.016594709929038526,0.064257496437888528,0.014378816174521308,0.073793369577600618,0.022232864840501087,0.052441532304188528,0.016989302291313325,0.066163085667855864,0.011891158334892323,0.085921882859065296,0.022996340491931357,0.057581567005598244,0.024791032068278474,0.056945411575767969,0.02424937630371287,0.065807353437035185,0.023662985150713189,0.058509125520446681,0.014837514573760225,0.070070621714025394,0.012678396792900703,0.074833095249742063,0.013319186340636127,0.082520367234929809,0.016059084679282576,0.062181401300607876,0.016255283585761972,0.058842044599119528,0.015107191104866986,0.084521727095457161,0.020378579605269717,0.059444026032535374,0.012841338179889547,0.079092559182275438
79.248000000000005,0.023249034785297412,0.047795856551809561,0.023375884199631814,0.049179799366332912,0.025447713714360456,0.04609684034107378,0.017698245598853603,0.051765053401104093,0.023664378622565329,0.04200185712224485,0.019118782508819897,0.046732924529168988,0.022157927997206745,0.042446463939521527,0.022904087791282748,0.044045875523824427,0.017916452481365551,0.045190563248043263,0.012971421479687238,0.06996221484679975,0.021295126013639566,0.051223827847336326,0.018221576011827521,0.048162057977781461,0.022024566999277479,0.040851241008584234,0.02344108294460415,0.046915864986113415,0.010901026159548121,0.078725118359563626,0.01072676670828707,0.063475002703963418,0.023269002748321714,0.039753841572816188,0.019288568892204878,0.043832802254467944,0.024220304083049489,0.049563273376205252,0.018899451283043489,0.041883543642670232,0.017899682611866471,0.048614562463514095,0.011156585767737313,0.076291871088973645,0.02101696218511603,0.041545377562690666,0.017041984681502208,0.048565796492900652,0.018328751106100962,0.040266487283655859,0.018669218054105985,0.041315804347770844,0.011846663549292671,0.070352227669301659,0.022817502338854666,0.045185766645524414,0.023749180877489996,0.044311100375265013,0.02153088360076982,0.03834892145889493,0.023137308764143424,0.044612871731113418,0.018577045789606408,0.041457529081738408,0.019221535943639272,0.048116429886259374,0.023346953393260095,0.044938230368819443,0.017399101969997704,0.06008270699643662,0.014947548554032483,0.060509553996812682,0.022820006404244107,0.044429234452057209,0.017755432532907019,0.0539781229525228,0.012374315919032415,0.073036082142699854,0.023992547289648721,0.047839934320494763,0.025617644411753623,0.039460130218784861,0.025239513360892411,0.048640755432377218,0.024499167514831423,0.045284530329737047,0.01531427591432364,0.055865578917568819,0.0131140448743127,0.068925651457629578,0.01393553904237557,0.066912636175033666,0.016657185608792507,0.050996082092524098,0.016789209882243653,0.042913869070995134,0.015820167083424999,0.061465934836734716,0.021067778525967897,0.049296205768762931,0.013253808577014532,0.064889069208932171
85.343999999999994,0.024198414232470981,0.050357710781533734,0.024355886777746534,0.053290892722195844,0.026361010891543746,0.045696502013977208,0.018388633828672653,0.042992852527253322,0.024354514711563222,0.041051697068534392,0.019795771094128011,0.045962567350779145,0.022843186477715278,0.035678178030653214,0.023577423916643907,0.037487621506796714,0.018513013446182044,0.041239203264633824,0.0133321887909294,0.064439425764344291,0.022226117028285919,0.051682820350018019,0.018993110798744349,0.044251972462029131,0.02274478886701925,0.038704386477655367,0.024217697151421951,0.04087802077614746,0.011233874185585859,0.076228452643363642,0.011089590714638314,0.071318550796832039,0.023968009091148476,0.0395959073029932,0.019940708745645366,0.043656061576001437,0.025253451272081964,0.046987203278403396,0.019562425118349391,0.04624343717689524,0.018567403665490475,0.040174436119288087,0.011502231430982722,0.077099737486314643,0.021623146183890319,0.03791869572659691,0.017623506475445194,0.047498836405968296,0.018818819210761117,0.035021276619351172,0.019303256098227556,0.041925325124804069,0.012147683711736659,0.06645260873747677,0.023481197365875645,0.038760061094686341,0.024490778125397683,0.040501839899641345,0.022168268100189605,0.036988391591800771,0.023788774743625628,0.039268805685784385,0.019212731473957786,0.044874029505599551,0.019813020364343844,0.041881322059573588,0.024138583978049556,0.041632117768810865,0.018216905454052471,0.052941594536725027,0.015429023569525115,0.051125346638600785,0.023717008243037432,0.049685951016475403,0.018542592645184354,0.045721438842050745,0.012705022813049671,0.064850420793664001,0.024714798278311887,0.040030153465086663,0.026315402347721392,0.033571688419968874,0.025964344292070046,0.036013779855734493,0.025375848961765805,0.043400023942499484,0.015799956881826401,0.050789079587544306,0.013590216510781787,0.06255016854338534,0.014341849598353001,0.059074946998123858,0.017297935701503377,0.050048950142922259,0.017311803775789898,0.045868304518609335,0.016262785250735375,0.043886928965895945,0.021905629414272203,0.046764548898360299,0.01361408331630001,0.058758031532169804
91.439999999999998,0.025052737083604813,0.041905329158229421,0.025232930136546879,0.042204395724843899,0.027256956224386331,0.040595552819394636,0.018971949066881599,0.036825390520999028,0.025156963005658957,0.042234116796115488,0.02040392665561697,0.039561239760110604,0.02347334872434604,0.035885934187875335,0.024171183367621436,0.035509538558860403,0.019045606151916951,0.034178003855561759,0.013751788612321672,0.061586101625646164,0.023041235140669476,0.039547225663492579,0.019642433769280817,0.042247538759180039,0.023530489365496232,0.040831277811845722,0.024947258069372404,0.038709806732600383,0.011545563711099032,0.074897310191684177,0.011437317675631732,0.075761086429422919,0.024741850993013483,0.040082641698362204,0.020558938032350663,0.037514652220745556,0.026090761452718214,0.039398985912236825,0.020139568865854319,0.039742316133078208,0.019113226574813791,0.034001010118460413,0.011793832617862989,0.068907636129579369,0.022238849559832664,0.034804367260007178,0.018193202446084189,0.037620579319275739,0.019402411765760286,0.040666672069577622,0.019873516374614271,0.039787358014755976,0.012466451870661425,0.067486941044137688,0.02411192084948444,0.037525304040981304,0.025192617292575017,0.038028222854144436,0.022833691609922369,0.034710236389999302,0.02432597238031256,0.03525626320441335,0.019897923673583267,0.043643237496692106,0.020365506680585739,0.038403000900456799,0.024883688428094408,0.039162423515153845,0.018836736365350534,0.038097238008919704,0.015856960316054332,0.045519772485223403,0.024560444592142183,0.041905025819363596,0.019209726514553015,0.043434272968086003,0.012997893285257073,0.060775200695236294,0.025361701816558262,0.036505926931676765,0.027027709920479804,0.036133153959248036,0.026792358780540679,0.039353072312525252,0.026009421026447675,0.03713889079586731,0.016188614994987548,0.044737003295045825,0.013916680308858443,0.055107546168466782,0.01476804136938762,0.056234332485266117,0.017757575014273913,0.037543102013948657,0.017757078501263675,0.036970858539808762,0.016740806756802892,0.041841845436129475,0.022657196884424236,0.038279071320602924,0.013985926379848189,0.056384830873687189
97.536000000000001,0.025657521064995418,0.03268464663623169,0.02581712625667304,0.032090434351201257,0.027782668150574816,0.033271653476470757,0.019494985425325871,0.03748382084836939,0.025714896176803309,0.031662602743825839,0.020866069886800818,0.032028888076178534,0.024037859917548424,0.035141513096917175,0.02479377997183066,0.03535613805573886,0.019510630920874711,0.035122002441483988,0.014070765107385669,0.054721633480436523,0.02357396933959258,0.033065144464813352,0.020145488059291852,0.03747134193576436,0.02425626124310672,0.03960669191702889,0.025601768752631825,0.034113776686693138,0.011888671638677194,0.070378336417714987,0.011677766658477629,0.073011094516296157,0.025502594470414048,0.037550860131242751,0.02100829563825006,0.030218469893291324,0.026704546907960008,0.031149751009427178,0.020559090448061992,0.031070565923440659,0.019583356848060399,0.035548068131235358,0.012017553873236752,0.064409482213735422,0.022723597285435618,0.029615634912740808,0.018539900898809379,0.030703743571677204,0.019837499305119952,0.03573580431658907,0.020324045672225486,0.034654918673923854,0.012765383693881752,0.062946000651511319,0.024769999026132881,0.036189425490472882,0.025870498806071389,0.034745335691679105,0.023372556721174161,0.031518477050416306,0.024955294875624638,0.0351756694696473,0.02046599054941221,0.038679963182766716,0.020846561890736033,0.032897277106799919,0.025555011254027218,0.034758246757517618,0.019352429079128316,0.036929780657509993,0.016149825681132442,0.042554264083976875,0.025129934125871483,0.033716966864073619,0.019742127448318523,0.040234809797912302,0.013293575192750736,0.0606404132928932,0.026051467742517386,0.034570581346192085,0.027585217517057978,0.034111391519509052,0.027406456155725064,0.035461955604841125,0.026648629324103949,0.033957892945989741,0.016529136199744724,0.038795010516759161,0.014214755194389916,0.054519748856841778,0.015115348873526752,0.051149875618994679,0.018189334668677754,0.032650904052579539,0.018065629388632813,0.027687416073799428,0.017231501308648488,0.043551158648000667,0.023244238256067005,0.032480912628027492,0.014338747602397646,0.05589518414749934
103.63200000000001,0.026094276091813466,0.026861531766422645,0.026202005885879724,0.025048632316020426,0.028246970745456516,0.03061274333281825,0.019861176331159702,0.0338097444744027,0.026151830665832765,0.025512458004487031,0.021331546116209688,0.029870696414695454,0.024418661563312283,0.027437860589932583,0.025195813180397854,0.029205073599011398,0.019778054877405294,0.030690336847015991,0.014270404028809648,0.052514303409695207,0.024015622196419024,0.031087511696686561,0.020451238749918929,0.028450998853581495,0.024744225126390958,0.03062271894842639,0.026244158485928277,0.032367167554046929,0.012108785619512988,0.064617318677241756,0.011845965125722772,0.063886261569063713,0.025920951723975592,0.025163513472601838,0.021403523312387936,0.027383750495793512,0.02716891831083398,0.028535175228534326,0.020924520838262611,0.024349637705858768,0.019783933572337688,0.02935120465806855,0.012160314600018856,0.061439487166230648,0.023052185465323619,0.022469550922478692,0.01873812762874863,0.023922382212614939,0.020055143800589311,0.025413641070168205,0.020677900241524931,0.027310275257545806,0.012975002597044415,0.058100553326083375,0.025198984922746744,0.030297752326815496,0.026425991059984801,0.028529080078367589,0.023544429476090516,0.019821394251070532,0.025238355120086969,0.026272558390742287,0.020812907549404264,0.026276875384450241,0.021160005103753102,0.023175547343951212,0.026071314163389363,0.028317329845182832,0.019792212622880421,0.037887093647988972,0.016390845919724627,0.03463345011608164,0.025494724130466002,0.027777659240226741,0.020124011115649133,0.033606278352994165,0.013469602898731156,0.057621858855546798,0.026466759744007584,0.026607530163302303,0.027962363548508812,0.028722165767297001,0.027883242403912736,0.031125255568036136,0.027140890542395536,0.029487114955580533,0.016694239319251233,0.029639300319458918,0.014375667921215866,0.049808027577384617,0.015390918947761449,0.04933585241372223,0.01845131721205542,0.025862605826510177,0.018239359681192759,0.022319468253934223,0.017610701600328189,0.041636537782698005,0.023668748674940034,0.030149228034391878,0.014569907580950005,0.052292370710339278
109.72800000000001,0.026150055971153122,0.020852197868164363,0.026212351322206236,0.025143532463333809,0.028270395526565534,0.028345810834742791,0.019863515524070497,0.033125984779184735,0.026213131247207817,0.027072809882696752,0.02138799830372624,0.027834793484179242,0.02443564549234746,0.038015542827471875,0.025293475835170717,0.027747485921607813,0.01971795635608542,0.042403977388236563,0.014403916278383631,0.047980969071481708,0.024133455092637809,0.026926904757680434,0.020361077762527921,0.031578247880553773,0.024791808587288699,0.03082838199089034,0.026507342969850536,0.021915686528318948,0.012196970278980148,0.060657765061772874,0.011784886674000928,0.071792097116992817,0.025883809063922521,0.032232676968398079,0.021427429890487171,0.030665836708738372,0.027141555083547493,0.033553188401896313,0.020861756647167575,0.03434670812492327,0.019699821368486477,0.043487241773215064,0.012051057493966533,0.072331934653239713,0.022962758883380532,0.034766814615914743,0.018548222355771023,0.039251384782392519,0.019967651406967518,0.039633078958947229,0.020698183854177026,0.026396808976426427,0.012956942317602227,0.057201924049703416,0.025326887340459538,0.024589874481928477,0.026497496750831229,0.026489264151340682,0.023387407156605585,0.041453998582124792,0.025287221813123213,0.038229843812486335,0.020703727381373549,0.029702865946353865,0.021107400995860764,0.033057980521848593,0.02618297856531655,0.023965167514464088,0.01999561661008448,0.025234192675393497,0.016414079207741884,0.034703510765899642,0.025452077506505844,0.028213817674152299,0.02029191977558642,0.023417705077456795,0.013431898911511182,0.057963151914218199,0.026586868476839415,0.022188801803355845,0.028000110011940894,0.032598538609662955,0.028040283419625972,0.029248272490024152,0.027077476443112619,0.034313663838199213,0.016505082054419803,0.046300845666524863,0.014274796241853498,0.060807595992416086,0.015466023576204774,0.04438605763040579,0.018280422603212509,0.03829680864454979,0.018020268964465621,0.041626986493912888,0.017711488404677247,0.033012790875098313,0.02377529417677136,0.024881813265681316,0.014523600156351041,0.051052739487388518
115.824,0.026169742286612455,0.043716554710781175,0.026449268933498846,0.042672371197630107,0.028339121397406204,0.041518803751152765,0.020043425756563295,0.048781503282148447,0.026430588626645785,0.039682460231253137,0.021560934902333569,0.042862211202148594,0.025005513736454495,0.045141452749499371,0.025552870683940989,0.039876192694592867,0.020250263478504487,0.051102169458795837,0.014278823222443471,0.067690442199172488,0.024263843301531651,0.044128343681958455,0.020562369025826345,0.044982592595279036,0.025114288630021617,0.041377905597865701,0.026451895347133367,0.040272104631299335,0.012157927109278601,0.071581394508633281,0.011983085106777697,0.073784302627728504,0.026396762048567852,0.038735568419395634,0.021671392482991329,0.041689122659418348,0.027459368298441224,0.04448037566736205,0.021251955794366433,0.041894661744395129,0.020250751217820304,0.052545845816577862,0.012408731588586464,0.080335334277682954,0.023414969042611002,0.043789449672299516,0.018939982416635814,0.046000603633778114,0.020420182160952826,0.045513632376565735,0.020899268429154069,0.042435178204739327,0.013033542250878327,0.067265914319872347,0.02542379928770384,0.040122836324042926,0.026716403336758579,0.039805521207867296,0.024204059445487119,0.058454958655651097,0.026014557421232678,0.045942599871976318,0.020977924327521824,0.041154081282372891,0.021494087508580593,0.044003762021852723,0.026327222238253806,0.039742952239506961,0.019829161315515906,0.049158073870649889,0.016612316714577833,0.045371010373174502,0.025654189620923168,0.043917568898651047,0.020160389067918772,0.050069119401418956,0.013532587615615273,0.064357486795929952,0.026757623600074248,0.037768505643262937,0.028360145052578202,0.042459473607604915,0.028214078095749481,0.039278567593459122,0.027488272297468336,0.040651306909867027,0.016972142193791177,0.060693949133228259,0.014662255453592779,0.065581162848889568,0.015411775559756511,0.062834551759314156,0.018675038902622659,0.045370925333990057,0.018492562724653095,0.05208889567406106,0.017577626494887637,0.053871370041875644,0.023832548560666956,0.045735132676595229,0.01459547433292884,0.06246507021889084
121.92,0.027262219354593355,0.06045219729112801,0.027543446789007262,0.054032014120444706,0.029379053307758033,0.063921662978705301,0.020950012118773263,0.055990422546340922,0.027440584030182739,0.049702605337867557,0.022438023599176727,0.051952218656476951,0.025919583850749283,0.039605780867564777,0.026440516964827365,0.045550238944411285,0.020972157548903449,0.038792232208241295,0.014840121414353527,0.078163617248694833,0.025212805503716823,0.055393944439106849,0.021455180344334811,0.052701001180140233,0.026022699296686033,0.044551218868391397,0.027378603059104611,0.056652202002379796,0.012524836282956066,0.074765787034647174,0.012460633724182777,0.071255374006779268,0.027313718454413567,0.039914961577281347,0.022499317223750252,0.046375389233303366,0.028564676526842744,0.049800573071465369,0.02206861121616091,0.039644157612184205,0.021081266949691247,0.042460121157562709,0.012894460304217665,0.067736697628900611,0.024362060282034043,0.043642583959560242,0.019728561512155976,0.043299046720667651,0.021261430857929132,0.042472771802468237,0.021747276546524801,0.049849939761424177,0.01353416913020139,0.069222204506114202,0.026233256488258659,0.047745473271627585,0.027720807199022479,0.049891560499658934,0.025049878503800638,0.039960033148102897,0.026846889964609169,0.038206387077011933,0.021796413510420106,0.043238747156528326,0.022382581631465844,0.04379265820415415,0.027304004162098598,0.052112172124037529,0.020577448538301558,0.064415801945747281,0.017248984682809946,0.052485306308425704,0.026732492429029728,0.054375687864304079,0.020997406910667742,0.067425408977300469,0.014070999219126733,0.067552970457799455,0.027637214141264192,0.04885667774979683,0.029470942774378922,0.06105308020530479,0.029179846980514557,0.060764212662080597,0.028401805623203092,0.041289111957267283,0.017671805064717782,0.044713523219689688,0.015246326237650147,0.058300759284028968,0.016073360554791694,0.072523067249048515,0.019424967150130354,0.043858145795473383,0.019216089398820604,0.043022418318100976,0.018249958197821638,0.06450346022452387,0.024801202797254139,0.059251845419696775,0.015242532204110752,0.070227195785710017
128.01599999999999,0.028073988849181664,0.039219700587787856,0.028252798547325139,0.037325675697395859,0.03023153368756034,0.061077415862909941,0.021461691326624958,0.034102677512118269,0.028058910507526916,0.035603377554030043,0.023088198722686717,0.034523907410556137,0.026373967068127013,0.028218231317330034,0.027175051449743786,0.036531769981990161,0.021258925435302226,0.025561248765624111,0.015421153856584496,0.058731642734884792,0.025950069230321782,0.035348817271364186,0.02199983682765597,0.031793244211560684,0.026641459800334246,0.03164132090493587,0.028314145352384277,0.040808343992787308,0.013001502814026199,0.065488618781422828,0.012677053117919036,0.062120488550692243,0.027945978120392297,0.035610697194297873,0.023074591679557416,0.032497723094906478,0.029175057094185615,0.035600659720856666,0.022534576454502159,0.027625080059895876,0.021424886187290413,0.029000292527625163,0.013097397705434928,0.058376524887217812,0.02485613437628964,0.03287626853057115,0.020138629272039393,0.034236711403044739,0.021629533632104139,0.0306223165290632,0.022336067460722777,0.031491133575857581,0.013912677545693948,0.056749757784670563,0.027064049957369985,0.038305197259208466,0.028448339571495469,0.037147766255937603,0.025348496218638418,0.027198345810591738,0.027209785076263447,0.030422476470216502,0.02229788414227192,0.028800553882322048,0.022893276030591464,0.030642319478114265,0.028038028096657664,0.037390909196774381,0.021315472141670459,0.039016140362514898,0.017642291170274237,0.043854049897081325,0.027427909736692201,0.037511774699539965,0.021757974988113139,0.040546223643484716,0.014471930099771782,0.057918530105569702,0.028464962028936707,0.03865700026304239,0.030146332980832056,0.059531587513693508,0.02983754765100062,0.059159075317476821,0.029024454546960808,0.03509409623089535,0.017925454230701875,0.026845103724728526,0.015504340557784971,0.044181170907127469,0.016576255178368426,0.043695445328769331,0.019842455170922712,0.035359672055711132,0.019557303744843782,0.034445816297171486,0.018887764288190164,0.03705863812873865,0.025541274217617368,0.03790900256281033,0.015664104642995579,0.048928873550585068
134.11199999999999,0.028280780501110669,0.027273658335449136,0.028480306188637533,0.027328879259009935,0.030597992312989788,0.053980450554134758,0.021611024736305013,0.023638869249389988,0.028323944198138901,0.027862188954134899,0.023319086298200405,0.023081618088183091,0.026626181613009028,0.023199046682855121,0.027516834563317844,0.029562125037822393,0.021431787370433761,0.023767030551111932,0.015571239888794323,0.041229560703688446,0.026180616586370602,0.022699028974118126,0.022216585104292242,0.019661107408998985,0.026883211509987039,0.022460118469006592,0.028621310540832352,0.029461511444337129,0.013198061080050238,0.058717427119372993,0.012784099947893748,0.056508429996024172,0.028236167766531452,0.02871216083792643,0.02330781587908028,0.023044991347584254,0.02942615737093161,0.024929208541373274,0.022728496355059788,0.021343179306104833,0.021602467229494712,0.024503270817847055,0.013213118687428737,0.057092548945097139,0.025047582820605367,0.025537214740381453,0.020349478082638848,0.027654077645401683,0.021804561410482218,0.024162393798098879,0.022554781898265229,0.019729570807012115,0.01401187534015519,0.050714968006136597,0.027453856589674381,0.03060594204929884,0.028741105374074358,0.028338434275582573,0.025503260336398721,0.026341963664088044,0.027351265069774915,0.027459161135798139,0.022456837852752976,0.020040243328169581,0.023089542600627854,0.022662313573395522,0.028301350753591498,0.027968155382943821,0.021509453099417129,0.024850945866079544,0.017863523790094503,0.029605238868300871,0.02761952756491429,0.026996850183736425,0.021963388837550217,0.021549606110477824,0.01461609130881142,0.04814367953792785,0.028789072150080426,0.029158230724297303,0.030369880651806909,0.053007300763820417,0.030089263974026972,0.053209914992299462,0.02932885837489508,0.025956421368457046,0.018072676068885164,0.02340047738184229,0.015606613862537836,0.037416217031383661,0.016749836527330041,0.030811962067249322,0.020088687572089196,0.028196333637167791,0.019674785081686182,0.030247049799198789,0.019086075830558581,0.022041684887448409,0.025765371558710417,0.023709384600767568,0.015750305153462867,0.036636378774171245
140.208,0.028554676742773323,0.028667210286841705,0.028720796607654784,0.028223277726792798,0.030795908710909255,0.05361600775277954,0.021773592600259972,0.024748528743697845,0.028555264199402058,0.028180486168947028,0.023472992978461713,0.021538200720247643,0.026885312710980588,0.022947324940071737,0.027730333020004418,0.028093511948976503,0.021607164316878116,0.024970461160692726,0.01565087060590609,0.037259794171112727,0.026395126262785194,0.022960425058859275,0.022394363445367566,0.019796409065827303,0.027111316935262753,0.02617292371193837,0.028916975855848313,0.028994296067126467,0.013292109924755598,0.056737001745456442,0.012883956773013822,0.057089257998191145,0.028428927552334723,0.027628307620333584,0.023453894267389423,0.021838577075990215,0.029653789778354898,0.044462245822295354,0.022835881914421687,0.022116629411712621,0.021767526823758345,0.024744659767891287,0.013286165951955572,0.056661469913762454,0.025214269596314995,0.025670700057123613,0.020472944831016585,0.026884166075458557,0.021930010647914489,0.024449632259710904,0.022752309029430498,0.021739576950214373,0.014114626179178275,0.050872773912386558,0.027636238558708684,0.027615583070771586,0.029043397432238577,0.028759805042612573,0.025677085924063973,0.023914053967159468,0.027520860287064249,0.027792729364460256,0.022679452728938818,0.023019565015730502,0.023302569339797151,0.023101156973439403,0.028585194487834406,0.028593642473425229,0.021694064777657424,0.024810622416474058,0.018011865833364081,0.023325525137166115,0.02780521358198141,0.027773607605820004,0.022138296319282335,0.019299709827232593,0.014695780676733152,0.046042074118101843,0.028982943908207992,0.027559714749645227,0.030571586696471184,0.053646560894012221,0.030296484663891551,0.053631106254896282,0.029507395677217999,0.044034665069628991,0.018194073022687371,0.023222409243035629,0.015717871193898426,0.038268438181464283,0.016939044274391791,0.032078726691792001,0.020187179878817432,0.027163507665346434,0.019773163626281089,0.029867283010849111,0.019232522724764268,0.020176171789606661,0.025973774539178731,0.022768098232434423,0.015846907988085676,0.038100734533542645
