Location,D14,uncertainty,K12,uncertainty,D10,uncertainty,D12,uncertainty,H03,uncertainty,H02,uncertainty,L10,uncertainty,H06,uncertainty,H04,uncertainty,F07,uncertainty,F01,uncertainty,G09,uncertainty,F03,uncertainty,G05,uncertainty,F08,uncertainty,E11,uncertainty,A11,uncertainty,R11,uncertainty,E09,uncertainty,L11,uncertainty,M07,uncertainty,N08,uncertainty,L15,uncertainty,N04,uncertainty,J14,uncertainty,N06,uncertainty,J10,uncertainty,N02,uncertainty,K02,uncertainty,E05,uncertainty,K06,uncertainty,L08,uncertainty,H11,uncertainty,L05,uncertainty,H13,uncertainty,H15,uncertainty,D08,uncertainty,C08,uncertainty,B03,uncertainty,B08,uncertainty,L13,uncertainty,G12,uncertainty,F14,uncertainty,N13,uncertainty,A09,uncertainty,N14,uncertainty,R06,uncertainty,R08,uncertainty,J08,uncertainty,P04,uncertainty,J01,uncertainty,P09,uncertainty,J07,uncertainty,B13,uncertainty
60.960000000000001,0.013737892101757876,0.085457123704072352,0.022554918323207121,0.037350589401211172,0.022741272254032146,0.03075547114958907,0.021295378187070359,0.055894273903311628,0.018188882821811237,0.059598216533236062,0.021216233296100614,0.055071013133231088,0.019726746440261473,0.05639010956828247,0.022242408571764051,0.037331330751221338,0.022531004244520425,0.042720177965600951,0.018968491605794585,0.038737457068502415,0.011360490799266791,0.096533859574786746,0.022220591549370904,0.035155698885555406,0.017963087923701566,0.073858866042581656,0.022102719706239313,0.045103059463635922,0.021506333668742245,0.031538453653150687,0.022139008674313555,0.035011222776555183,0.0094262370507041532,0.094439689991967432,0.0091753113592265689,0.10013932569837078,0.022020701646655691,0.034494153882467987,0.022365677443331723,0.045363259652655301,0.019414954000685741,0.05463043378507234,0.017928497095889475,0.067929396336940701,0.0092627734613545745,0.095699622992675606,0.018928095765121594,0.060573791269910755,0.015328410740007644,0.072729991579802672,0.018132360525543709,0.062288337458987993,0.019435161264813622,0.051649804348876859,0.0097496741437127221,0.098566060968479821,0.02064044378602993,0.044811911350351175,0.022014284776594339,0.024942406966364825,0.022761130763178965,0.033658286814743747,0.018841751038185185,0.058199655919456514,0.01924946670014244,0.058996268887132379,0.022237676254870119,0.050980009530018168,0.018067281268876724,0.065436907700160696,0.012514212011804794,0.071417255271130839,0.022501244129423611,0.034010542717820544,0.01784249573650357,0.050056093217374684,0.0099298356767604738,0.087429604263483993,0.021198498700557466,0.053542818567461438,0.022168219548815229,0.046004478920278757,0.018917919627715718,0.052573816951856776,0.020851039916547201,0.050113460674328668,0.013510895889693916,0.071075021519722906,0.012290932942170929,0.071613199157583352,0.0099130757576943937,0.087855861030503274,0.010990274475370139,0.086670147181319268,0.012092440964768022,0.078151720992334778,0.018187663549601212,0.051608722609241389,0.013621541414391789,0.08032122639777696,0.012191065314814413,0.053009982584438266,0.015293597874872614,0.078492255112443454,0.022212511163029029,0.039154132376589268,0.010036320242763845,0.082650618554059141
67.055999999999997,0.014344202632500032,0.091788029941093738,0.02293129866417204,0.040107776088150499,0.022939662472077793,0.0355566780178877,0.021958894008916995,0.057426659035915303,0.01869592233465818,0.059960037647222124,0.021996381984801229,0.06447749783981159,0.020428177369585854,0.066474366004306729,0.022838930961815093,0.044631669675790804,0.023312364003878674,0.057558466292901678,0.019195910246417838,0.059710094761206298,0.011939589430680448,0.08849313625377328,0.022526295608145244,0.038114008196537812,0.019042123865374991,0.091182865007494673,0.022986741446061439,0.058491016924465025,0.021699210434862642,0.045494016502294558,0.022409013725580771,0.046244125219141424,0.0097022654523575159,0.1012649461880792,0.0096509193818979464,0.1113660914884415,0.022431605908539171,0.045573166939920126,0.023103259338563328,0.060937433123730372,0.020203255392692812,0.062131728170599115,0.018741751299197799,0.079112730644176912,0.0096715892737421101,0.10283107038218701,0.019817835640777014,0.067586622456781292,0.015846257307757905,0.077370030409471879,0.018758827706433039,0.065644218084921477,0.020016022272357745,0.055216225702890802,0.010206325759993312,0.10085749324040497,0.021213590337438384,0.049843052617458299,0.022330006026051469,0.048269840326184386,0.023208889964777497,0.047794148685440754,0.019578011920606958,0.068979981525272557,0.019830979348606753,0.060657259425505164,0.023073527046730099,0.064358110430409995,0.018918335054972597,0.075156746046680684,0.01315045985938035,0.093684828160519651,0.02273363654402025,0.0361107366750879,0.018116119896425985,0.068988293235297857,0.010223084997415132,0.086599768300098356,0.021990973507381828,0.060736680551996804,0.022891806203194861,0.05471318460215889,0.019438403043136335,0.059856722171766838,0.021663123364445969,0.056392670687873916,0.013726095597755643,0.089209853432700131,0.012843369019649225,0.08119073314697306,0.010021272410228734,0.0930771699068286,0.0111605229865674,0.093699357733107808,0.012805023724685035,0.093325251545084031,0.018404856994125383,0.064199814349077344,0.014075363191919923,0.083546494009423766,0.01230419074540144,0.070747720997516042,0.015884171129040239,0.084428231340923365,0.022639043018215309,0.040412469882719737,0.010208675343417265,0.086678676350936582
73.152000000000001,0.014980094230510927,0.073408253075554097,0.023797622960664754,0.047079889601013107,0.023685114986248972,0.048729082330089143,0.023066980463857266,0.048139542241126813,0.019616025129942347,0.05756943659798279,0.022927747868631145,0.042371115043241238,0.021408600926017398,0.049874697665879257,0.02376756899354995,0.044876412032382865,0.024188750942999736,0.043133889105554199,0.020143369403137486,0.067551256525125183,0.012348357527121739,0.061491289092899568,0.023329725440021029,0.045487817569262783,0.019907748766593118,0.052074051286786577,0.023832092332812655,0.042902733626277056,0.022661887601665154,0.058386433320897602,0.023427836026319055,0.06108576387803448,0.010266621434434424,0.096981324820449216,0.010034397997839065,0.087334733549728358,0.023433345867150901,0.053378016260422302,0.024057704805529413,0.045136058486235801,0.020921211731333302,0.046638705356811111,0.019637364798831328,0.056693716739777529,0.010014124567374301,0.085403292306946987,0.020669745915407628,0.051294044456212919,0.016667007887097622,0.069376740303397716,0.019682293761036584,0.057461626298893086,0.020838866870720427,0.049274675828440063,0.01056731295966859,0.081883638385770327,0.02206327996357375,0.042136936525733137,0.023336047764339906,0.063528992447110313,0.024259349310864108,0.051487040917723478,0.020481861885227992,0.049667776837429185,0.020757324615445917,0.052456113196732997,0.024044902344997801,0.045966717288845133,0.019721193986140285,0.05401769216391146,0.01366500800828334,0.079322124361838539,0.023488376928922063,0.044570653055656148,0.019120503663708557,0.077115927133039636,0.010744923137721289,0.09143316729457529,0.022889435511223213,0.041803150642983865,0.023899417743375558,0.046894358797158121,0.020381873714469895,0.053181996121963428,0.022445850970341616,0.040281766499139303,0.014540007295915935,0.094808854869479778,0.013495858706764846,0.077902200610143579,0.010533923138327884,0.096281697737346628,0.011732004954966334,0.104013786906707,0.013365585492314985,0.076980942868656227,0.01929019928911152,0.071964904484653452,0.01473721275831886,0.073770633071265385,0.012923001722300931,0.078254294557407414,0.016736367273876281,0.06991971200091178,0.023527872133091956,0.044224900218201579,0.0107185439955598,0.099348084964017466
79.248000000000005,0.015222282962058549,0.064294736171392974,0.024545394942474135,0.040593473647277153,0.024567138902067992,0.043682628404968032,0.02363995788693226,0.037180183518765793,0.020070014813026917,0.040964885627330173,0.02331402785997674,0.025101860256324739,0.021824885854848791,0.029894509012749954,0.024277114704932181,0.035269743191131533,0.024493485082118016,0.029274077290677013,0.020848048911671802,0.047066558768581117,0.012483509932848049,0.053400259664748838,0.023975406860920836,0.040058618319492707,0.020160534676727005,0.031552050541089526,0.024132638462424225,0.030115757817156301,0.023398420527893732,0.040719893621887569,0.024146717572220894,0.040035559835816699,0.01059702608607749,0.08148661354833904,0.010187818477197927,0.075006053599137451,0.023977130313297308,0.038751649095792484,0.024390933903405142,0.029928162638769341,0.021173999853964742,0.037170893817880434,0.019915266018140903,0.035677569855736155,0.010140222926944661,0.074735648007584116,0.020994556338156507,0.038769579306498235,0.017077029233187872,0.056364480745067842,0.020053065989869532,0.03882293232787358,0.021270243726964202,0.041097626972351475,0.010651273794331329,0.074470800926324798,0.022458540853068958,0.030403365051406984,0.024101229679531801,0.041072849465878053,0.024746663125042204,0.034461124304212859,0.020869947304607124,0.038600935267476842,0.021185723691615692,0.041261267192542292,0.024386012677976389,0.029801218903226592,0.01996940388634217,0.034910917521695582,0.013829999573537999,0.069077810015499605,0.024140834565511492,0.038103040306422836,0.019844075292861637,0.047878721487556362,0.011028072098307105,0.086774528448049615,0.023286300878944489,0.025211659901066028,0.024288605773769248,0.032823002745890263,0.020827801322963711,0.041093157489461567,0.022747771867945372,0.024960954409743739,0.015195989503121114,0.075212038186745683,0.01376646535654936,0.072756662838526373,0.010924207620570047,0.087359004858601888,0.012162244575299517,0.071772050410516444,0.013557371410153172,0.070167024595510552,0.019989936382971897,0.046262038576915805,0.014977709407207157,0.065063695126841917,0.013353100019936769,0.072204592310542479,0.017119094497532704,0.055573268262656121,0.024050323424361301,0.03781860407023592,0.011079036323487125,0.088723776998911111
85.343999999999994,0.01540118923939051,0.059571517981270673,0.024903477563688523,0.030399283432847212,0.024986916998984404,0.032165633198306252,0.023916099391355746,0.031179428947567433,0.020251946392619988,0.030299563483755131,0.02354408391987511,0.027350351554331884,0.021967906700117834,0.022806529073998348,0.024401380835888761,0.026213401620639086,0.024656812482838724,0.02665155403176106,0.020999721911032814,0.035951161323044455,0.012609244753099852,0.053696366553294829,0.024245760878221306,0.029423583028115072,0.020405642252977401,0.032375006328682031,0.024286254408731042,0.026594002442314642,0.023618498142974363,0.030478505591649652,0.024340677172952834,0.026575086948026488,0.010706648086875324,0.07417408328653205,0.010337844832800149,0.076100896509264451,0.024151021742481307,0.027383956148077204,0.024618116156513648,0.027431585596518652,0.021336905347668762,0.035827519610583912,0.020046611475733025,0.030067007724735719,0.010201483374167354,0.074996024422930505,0.021179661965370977,0.036000441534282605,0.017293037030844415,0.051338997251079328,0.020206637854011677,0.029970689910384193,0.021461474312620264,0.037240569049850444,0.010707163746901867,0.074859454506233297,0.02264119065291844,0.02496930734184577,0.024294115102153901,0.026594946161902996,0.024839455432824571,0.025453477616756634,0.021084267454376995,0.036638432487319905,0.021419431647259044,0.037880744379232556,0.024578787101354936,0.027121451775105231,0.020149874603887782,0.030744915455172432,0.013923631821279949,0.069367200814336338,0.024418927243784083,0.028539690631775083,0.02009803510801415,0.031747508032893237,0.011123236501017895,0.081577910524640709,0.023440945354740714,0.027058993350575981,0.024505112219745016,0.026953506106245445,0.021001860855061793,0.035738311303725352,0.022868681792538467,0.021489920791966648,0.015389271159299073,0.060019003402367058,0.013919821420646879,0.069411071047660367,0.011038265904850075,0.082045747014355921,0.01229991834275514,0.052048467683196056,0.013701971083472741,0.069711357836854185,0.02017687968146261,0.031362313755881388,0.015092970212766774,0.062210551211456327,0.013468102455893347,0.069550942408625985,0.017296984475583695,0.05090553447383428,0.02430753907765628,0.028769252497880989,0.011189872320407114,0.081577945563272039
91.439999999999998,0.015510653479369843,0.056522060255029358,0.025114789742440038,0.024376971212109574,0.025132283995276193,0.023407951236536398,0.024087579346616657,0.030480964676124406,0.020407806855064027,0.031076626515192995,0.023663051941030109,0.031045304438582499,0.022100393788435927,0.022944095217198673,0.024456836249251653,0.02609826837745825,0.024715178580694434,0.026372730459454458,0.021166364080530159,0.036207258349877869,0.012669927981555657,0.05289104016283841,0.024364707440491254,0.026228969598903976,0.020540141267774238,0.030460796187227444,0.024370669676625,0.026321358706267423,0.023798812335695484,0.030084130081149605,0.024527662903327668,0.027287493141527744,0.010798086608305023,0.079524543290140762,0.010398711683516935,0.075092765231217606,0.024264126802145205,0.026583972093555862,0.024777248874663402,0.027083768445556291,0.021460220556898873,0.035448023934044198,0.02017439708108219,0.030726713684588104,0.010240086641234646,0.074596393259818303,0.021323478026721222,0.035530457566409955,0.017445298622987715,0.051048929937478754,0.020403362835644201,0.031645804510226153,0.02157935090722472,0.027505653397823637,0.01074898930632949,0.074666256729821981,0.022845951366517153,0.022924284788600126,0.024475642957086385,0.027189351402617825,0.024978437741219914,0.026773401627067362,0.021226963218728002,0.03568597236075207,0.021539612200089341,0.026222862699428164,0.024781710944327476,0.027247617930297688,0.02029138565252411,0.030751824554491443,0.013934389517525762,0.068984513354648919,0.024584975877443693,0.026915508439617361,0.020322799127274624,0.03201515371609099,0.011194025892915509,0.081842336247229475,0.023607627691577548,0.030578850301830378,0.024672768648444064,0.027179566671703796,0.021200829781986355,0.036359570652463535,0.022958872659498697,0.020737098764587663,0.015573969233634331,0.057581901531733398,0.014019352798491208,0.069261252678360669,0.011115315139556322,0.081851360810569762,0.012425420692394318,0.053948246689079056,0.013741412930613065,0.06904851238737611,0.020357788857413187,0.03160771589871994,0.015260824657689319,0.062704984647404621,0.013593482079813764,0.069407021782251097,0.017438146819138099,0.050890712112411064,0.02446718318046975,0.026848269267503135,0.011311920084026601,0.08231811809894278
97.536000000000001,0.015543180575877365,0.056531259413899554,0.025230271594321712,0.021291492627862951,0.02521561995783678,0.021097637878686199,0.02418615768221552,0.027090806241604159,0.020491863876626819,0.029892185789971753,0.023764378068074594,0.028907841656813683,0.022158299162361849,0.022525181163911622,0.024496982608924921,0.02657452154250807,0.024681900891140952,0.02610987173227667,0.021283689014068959,0.035616643771876962,0.012706705411304975,0.05304362490678334,0.024378252061995408,0.026068240831620369,0.020586910805735773,0.031137227899533507,0.024360462953066302,0.025837966158562032,0.023847225930046456,0.029225532438713116,0.02468155604288217,0.026516948065762134,0.010856898510599773,0.081849359599568128,0.010444482509970458,0.074935377924714705,0.024318623459847605,0.02574658599215815,0.024902703902738531,0.025767072238136353,0.021511015159964578,0.035560663832884185,0.020266292510223431,0.029768456110704257,0.010277252294377984,0.0748704889150799,0.021388094083305675,0.03626219957978926,0.017558092434860974,0.050184390152225977,0.02055593331301726,0.030221794645579666,0.021664307022313346,0.021554835596121352,0.010768546458894069,0.074483039969842652,0.0229212447752195,0.019338610559278772,0.024619195797140045,0.026628427623715777,0.025030411149722862,0.025960700338578276,0.021301093153345364,0.034993756230527799,0.021540695449022793,0.029491153124089151,0.02486207346185797,0.026358900311941897,0.020444680448218171,0.031304460533171118,0.01396090340179618,0.069613314645244173,0.02479418362202843,0.026890363563925591,0.020469506668762585,0.030608005756078405,0.011233190658212051,0.081467072829600279,0.023644459471785052,0.029999368998414912,0.02475577563592072,0.025738225470151092,0.021316055300116085,0.035062849968369197,0.023091773924094117,0.021328902170684668,0.015694858310547379,0.057149016729933194,0.014031127268485681,0.068818847226866139,0.01116354713093941,0.081570962516295961,0.012515218405859146,0.053160290941832916,0.013791655875529945,0.069832610255165101,0.020511078552541473,0.030600932687862663,0.015298676791177477,0.062508153658025367,0.013678719494587847,0.069032004434016761,0.017539125924553305,0.050058122309549043,0.024552876306473632,0.025978987998609655,0.011421607303705795,0.082072549996160551
103.63200000000001,0.015484741376950171,0.059681218757354951,0.025199644517825415,0.023992718401898282,0.025256692598728113,0.022193331884020655,0.024116416134548211,0.032615516235537538,0.020532524413359145,0.031611220904991702,0.023772408076550886,0.035294137782327165,0.02207714743501598,0.029311517797467195,0.02439849459202794,0.025576294085011705,0.024582043295992173,0.031610558955115657,0.021300162120014808,0.034434729633372692,0.012649366739899821,0.056580097066731276,0.024323828157478598,0.027910400987567783,0.020451557466439375,0.036126034981083188,0.024242749884645465,0.035920019634798885,0.023861245604663406,0.030042826370752358,0.024746994219967386,0.027713054465794848,0.010868815867963897,0.083106064604380442,0.010412571515270809,0.077483643575257471,0.024376738495994817,0.02847586983984788,0.024911721169574276,0.030222635989327899,0.021396195960698465,0.041620672711604377,0.020279827634706808,0.032830905044679469,0.010243347395091003,0.076445756995921918,0.021224366412901152,0.036421973683443853,0.017532627693587405,0.052648711194431347,0.020632947946723323,0.033647249573976273,0.021624484609097164,0.026465650536639126,0.010739273455476794,0.077289181823509967,0.02286607614051759,0.026852243366588834,0.024719141571043386,0.026795439128654553,0.024973886684284873,0.029689010793535982,0.021234545873889066,0.041142628115645098,0.021461124996391533,0.039278498446811555,0.024777563932528803,0.031807343719796585,0.020352226492113858,0.033739917083295247,0.013865766189164347,0.073083565673720277,0.024846771013516525,0.028656436860058098,0.020477445638078663,0.030485856501820521,0.011223230667101791,0.082535617806261022,0.023540727984850129,0.029916314003865605,0.024737095707944516,0.030343022322702484,0.021319425208592264,0.037817748418370718,0.022983523500939802,0.028111865474327855,0.015662081870337685,0.055830247575091856,0.013959285448580754,0.072723350291258079,0.011190227437976067,0.081908933695783018,0.01253940975693627,0.052713295742812173,0.013678411034970316,0.074292168311588205,0.020522917851890612,0.03093537975708887,0.015172789281368199,0.066949498320471465,0.013710756729498137,0.069473458455873605,0.017584453799127157,0.052583631403889636,0.024523773023872302,0.029210819097574364,0.011450197373286123,0.081333147783745036
109.72800000000001,0.015148545557303739,0.064525250209629167,0.024945911471381286,0.030691050777534687,0.02511375158493517,0.031598393980757519,0.023735556920204199,0.03577236343475295,0.020397711970410588,0.031569942797474,0.023318592334740925,0.033390195011139448,0.021599478046682306,0.040103074168634539,0.024355582105945506,0.03278503333529436,0.024098826207420748,0.035705209672352668,0.021278429125536104,0.041052904919042781,0.01233492214816868,0.05861926116226214,0.024106289448863324,0.034261151806826859,0.019932472956849332,0.043417779133984008,0.023647860842910973,0.035991019231283013,0.023716986089666339,0.036205557165443936,0.024586727585302087,0.03057804130037195,0.0107683701232116,0.078220320808671237,0.010125879444857827,0.08074640384104291,0.024161987028429144,0.032416111914500736,0.024543304176928297,0.031316394302297233,0.020840216899676477,0.041122179397636571,0.020001087283665363,0.037988477370330925,0.0099787838798404416,0.087211475569298175,0.021038469283487789,0.039134793223406461,0.017288145471651882,0.052590809106254105,0.020406504437827298,0.033002113209490022,0.021300128593235094,0.035599157118513927,0.010498319195797358,0.078916129966756454,0.022517840764747037,0.029858157856769447,0.024633378652305721,0.030802963360225345,0.024664630036356359,0.030547692123847239,0.020791806031424484,0.040790610821081229,0.021122918723086404,0.041424733219170902,0.024299461644251473,0.035425112017353579,0.019979373991900307,0.037616147386995667,0.013446753888320851,0.075133942241509488,0.024618147105255287,0.032092016684162908,0.02036378450208208,0.034518934809430683,0.011110155956207571,0.08198086992484728,0.023099825095680551,0.028898002463300102,0.024388511161837417,0.031010735442053329,0.021078389876014531,0.038362424225301547,0.022395960062379074,0.033328261698446146,0.015663008839890961,0.060149659638930701,0.013612887431833694,0.074619589714048848,0.011108641578773131,0.085745005350442133,0.01249988677231381,0.056017559030893088,0.013267474743587714,0.0646404340412291,0.020377286726617334,0.035771053722630383,0.014753964878857424,0.069405833367408715,0.013620019716297234,0.071085440744867529,0.017369663489851132,0.052504541833194675,0.024238670801113062,0.031581516969255152,0.011458162480216907,0.083605846509935799
115.824,0.014960315020289258,0.072704354092911719,0.024286096176792664,0.040230102000874561,0.02446256439060699,0.037816299580212785,0.023106994239720551,0.040989855488604475,0.019974439709724404,0.0444156769843949,0.023002561329258382,0.034006134373973422,0.021283734869886259,0.048627573407632414,0.023690279771254992,0.047403954501308271,0.023893702782328496,0.041527821532657286,0.020792037602366965,0.042060817438066,0.012374818975494873,0.057706695539579946,0.023475230623961549,0.038350198375333829,0.019938086826566136,0.045101051204375311,0.02357530361926051,0.036030513183053219,0.023139110828967257,0.032746997221376771,0.024017784835003896,0.039240223635697617,0.010516770524910887,0.080759023258935261,0.010236552348805234,0.081665927934451696,0.023605060685744389,0.039127103866974586,0.024170713460212986,0.040025667436519835,0.020923124493705314,0.042724380229619982,0.019701849158520329,0.052538431898795777,0.010006067344008811,0.083657840887547075,0.020448731596282015,0.053253056830464551,0.016835827330488051,0.061102448200067827,0.019921225495151962,0.049543640047154773,0.020841273736849245,0.048430673862298851,0.010456370112588119,0.079324500534384584,0.022201861529987526,0.038551856753996069,0.024099403662111888,0.036748691358707328,0.024134717889128084,0.03832359429569198,0.020398142368406858,0.043582101873096087,0.020774874646390079,0.033563479674285572,0.023998881172602429,0.045954313968392391,0.019774971170475976,0.053284683546280687,0.013529646537418434,0.074464306867581348,0.023966306529654931,0.041193135078557028,0.019920832207483315,0.041518998292239651,0.01088323241610617,0.088804526867996544,0.022833204830572707,0.035828475037858826,0.023919463411080651,0.042538710724896366,0.020551726028563519,0.046487120346080657,0.02250679125842648,0.034235470250516639,0.015277251014789025,0.067697424102699424,0.013441211398435378,0.076687343436392344,0.010785935318905799,0.081887650497347392,0.012218920416011024,0.057737671056008029,0.013405248888635278,0.069766045213414118,0.019886383314750074,0.043414509149119616,0.01455595081990642,0.070522107707382209,0.013276688828807497,0.075173958382280054,0.016976403131092478,0.061997603299339489,0.023674663434085145,0.042168813315678073,0.011230709118729058,0.085089435779950831
121.92,0.015467332150122529,0.073303237823161255,0.024673643785571936,0.045426714036750165,0.024657384600209518,0.03848941698969275,0.023609720749943032,0.050068344200931945,0.020394677549502034,0.051389214161406113,0.023571436020392113,0.042652799958764136,0.021857724878081752,0.045766864982234701,0.024120399858959741,0.052400045591372714,0.024570878252156887,0.044146834722435371,0.020741848762993224,0.039196262929018212,0.012719001192942139,0.057742999092736752,0.023832732335251589,0.042779727352234787,0.020631949126408568,0.048246555747272941,0.024196125616759771,0.037627335301131278,0.023219366274123479,0.03520997849431097,0.024311529714381854,0.042163822679160592,0.010748976224493017,0.089861489840094372,0.01053813777566405,0.078504598054072755,0.023904182938388415,0.040740054336123703,0.024751196905626709,0.044330331809437386,0.021571695130275022,0.038634871335024384,0.020309509991817461,0.056204062711861937,0.01031701884883859,0.07866104980962825,0.020997587114518795,0.063299832186107005,0.017213411583242466,0.067498543775497286,0.020422666573339989,0.056458777079388796,0.021305402611830049,0.048053919252875422,0.010773145067838028,0.085318774089653743,0.022769762559493638,0.04388650684350362,0.024255650909879602,0.038597506156201507,0.024516870844083345,0.042373767757684221,0.020926649233305877,0.050717615647095732,0.020731861909196264,0.040864151816612224,0.02479010126107152,0.050289895832766315,0.020502997062800742,0.060781535313779861,0.013945985628681644,0.0732530122102419,0.024310682812988874,0.044719838395904161,0.019951579403623028,0.04475646403629617,0.011162911850399629,0.093366509715633692,0.023487907042377808,0.045411405597077001,0.024512525006567077,0.049572472745265675,0.021025500698924834,0.056610868345587963,0.02325676562792086,0.035426022086773902,0.015337817219207748,0.06470547498941108,0.013853088876531684,0.078670028245842655,0.010831306206884522,0.082753645419099228,0.012271658030775916,0.058853797189494503,0.013805045156270769,0.074183423504446178,0.019838238526063902,0.043445224596541779,0.014988964190209947,0.072007790386813486,0.01345706073499168,0.077089214210828302,0.017432353123535086,0.066222410060275586,0.024149738848879179,0.047668277325481949,0.011234041238849296,0.085328710844865333
128.01599999999999,0.015819525965193967,0.061171316915331161,0.025218343011738902,0.02995879480001868,0.025346482418782179,0.032548425292494874,0.024231314132865184,0.035954972217117104,0.021133441158710686,0.045260345860828402,0.02398388692393685,0.034690401081696937,0.022272716520735297,0.029631950584798793,0.024689951503568685,0.034237673144531605,0.024931185472532143,0.031420971434123098,0.021197145020301403,0.03947439385133817,0.012831935937257602,0.054383791082523392,0.024371899881891687,0.033096579098277012,0.020956221816766252,0.04019029056655507,0.024420598099790639,0.029293944573360792,0.023908027313257103,0.039915337204755437,0.025014078316125229,0.033275592816380012,0.011034871257521605,0.085592752505417147,0.010598496863313239,0.075182023615569457,0.024504073204358486,0.033445088966407029,0.025387321644011782,0.030955441407487429,0.021794217511514832,0.025747644271346629,0.020864616207594756,0.042009009117438392,0.010430586268971712,0.076306643661678136,0.021525795008725649,0.044195400772667134,0.017716307981493633,0.053997508429813164,0.020996368248062752,0.041836249664609942,0.021783740216767815,0.029870292873559572,0.010928238021424648,0.08392863784907155,0.023300520526885277,0.028798604633225412,0.025041884341572611,0.037045435896774011,0.025043345489509289,0.031999999461463854,0.021278294458619243,0.04055324087335084,0.021292191788128273,0.048833387230177619,0.025256392578534473,0.029562101929598145,0.020884472363899773,0.042622742384448506,0.014054276289018853,0.07009373801411696,0.024888049925787158,0.032834687516115485,0.020659850658271351,0.04877365636083298,0.011480917236806472,0.085752834790699922,0.023832339976869434,0.035155704551480475,0.025060216187982966,0.033522052430329782,0.021603301684568265,0.035745554494430107,0.023463375205658797,0.025063663449891794,0.015795705167558002,0.060973225021395606,0.014098546597149887,0.072056550671592251,0.011149543425737176,0.08534576563663282,0.012670568181265144,0.060252322967945415,0.013884853691143371,0.069377316228737218,0.020433539316517743,0.042755870519899736,0.015251681244197891,0.065188366505666506,0.013869930057977532,0.073411266247280185,0.017867971252355633,0.051988396033130775,0.024647669178036041,0.032605802745521099,0.011565874835637428,0.085949264795720404
134.11199999999999,0.015822108256186084,0.055888253740425935,0.025233422407707699,0.020432511965996027,0.025514434324174336,0.023717407103480491,0.02421948702552517,0.025524674627072134,0.021278434965969636,0.037358749387401788,0.023935770285230251,0.028481768240407539,0.02223284948673172,0.023155917779636017,0.024675313720274046,0.025207602210547839,0.024897229988542335,0.025122523311415523,0.021242868843098436,0.036863630623596495,0.012838879762924025,0.052446398174680268,0.024361195781075897,0.025786919779706347,0.020965012865981299,0.034360705024067351,0.024339950666078355,0.025623860119806087,0.024127680229444753,0.032436548618414059,0.025210581559203867,0.023472549227804871,0.011054155955380014,0.081228265595862714,0.010561580721981078,0.074546818329701184,0.02461071184808002,0.027097166575440704,0.025464830637894797,0.021855306030035979,0.02182366120562123,0.021638495326228309,0.020915050401758502,0.035028191129071337,0.010407661428806593,0.074301552950122932,0.021473443798328534,0.03358874777375756,0.017766321792586179,0.045569619288568883,0.021042369099736304,0.035040949869924572,0.021778142327565538,0.021646324352148357,0.010939919958812765,0.081156874907938131,0.023348804475963925,0.019493306728703273,0.025327732516362732,0.025924291917912699,0.025053753234332905,0.02610239408275692,0.021199104769030711,0.034231579979395549,0.021542039933409019,0.039016925951134693,0.025204030929344087,0.019930991594162811,0.02086289943890202,0.033886859428400869,0.013999771158465346,0.068839449865498142,0.024849275540970325,0.026132154883392752,0.020956020442719603,0.040151975174818028,0.011508862351312156,0.081331597578685841,0.023738366810137291,0.028270591201469006,0.025021030126096005,0.025333812175403252,0.021649799109526299,0.021465314590107726,0.023332618577523962,0.0191093323126868,0.015916999433008245,0.057975483038442237,0.014018637616966033,0.068581541632286816,0.011219745588889187,0.082491111734972061,0.012796133925085433,0.05509127980396078,0.013876133122525293,0.068764120470761719,0.020692924652155546,0.034284757723791963,0.015228728301727829,0.061395390954351023,0.01393032508233681,0.069509801929496073,0.017900901536555613,0.045283340860065309,0.024547826770042393,0.025351385025314199,0.011653251547957452,0.082965074472163294
